dateiname	tbeg_klass_art	erlaeuterung
rk20190619_2bvr257917	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20190702_1bvr038516	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20190702_1bvr109916	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20190702_2bvr042719	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20190703_2bvr082415	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20190703_2bvr225617	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20190704_2bvr225517	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20190705_2bvr016718	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20190705_2bvr038217	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20190708_1bvr036319	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20190708_2bvr045319	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20190709_1bvr125719	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20190709_2bvr054713	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20190710_1bvr119719	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20190710_2bvr154514	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20190715_2bvr110819	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20190716_2bvr041919	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20190716_2bvr088117	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20190717_2bvr132718	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20190718_1bvr080712	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk20190718_1bvr230718	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20190718_2bvr130119	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20190722_1bvr195517	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20190723_1bvr068414	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20190724_2bvr068619	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20190808_1bvr173719	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20190808_2bvr030519	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20190809_1bvr123219	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20190812_1bvr174218	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20190812_1bvr178419	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20190827_1bvr081117	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20190827_1bvr087912	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk20190904_1bvr178919	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk20190905_1bvr175519	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20190906_1bvr176318	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20190910_1bvr190514	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20190913_1bvr134519	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20190917_2bvr065019	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk20190918_2bvr068119	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20190918_2bvr116519	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20190923_2bvr090318	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20190926_2bvr051719	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20190926_2bvr184518	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20190926_2bvr210018	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20190927_1bvr170019	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20190927_2bvr030619	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20191004_1bvr171018	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20191007_2bvr072119	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20191008_1bvr107819	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20191010_1bvr227619	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20191010_2bvr091416	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20191010_2bvr138019	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20191022_2bvr166119	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20191024_1bvr088717	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20191025_2bvr049815	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20191028_1bvr220819	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20191028_2bvr096619	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20191028_2bvr181318	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20191029_1bvr085918	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20191030_2bvr082819	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20191106_2bvr226718	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20191107_2bvr088219	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk20191111_2bvr008219	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20191113_2bvr196519	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20191120_1bvr173419	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20191120_1bvr240017	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20191122_2bvr051719	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20191122_2bvr089419	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20191127_1bvr171619	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20191129_1bvr266618	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20191204_2bvr000915	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20191204_2bvr125819	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk20191204_2bvr160019	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20191204_2bvr183219	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20191205_1bvr262118	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20191209_2bvr189019	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20191210_1bvr221419	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20191210_2bvr206119	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20191211_1bvr308714	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20191217_1bvr224419	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20191218_1bvr095719	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20191231_1bvr285219	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200110_1bvr000417	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200110_1bvr059317	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200110_1bvr110417	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200110_1bvr145917	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200115_2bvr176316	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200116_1bvr130717	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200116_2bvr211419	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200122_1bvr055619	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200122_2bvr180719	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200123_2bvr018319	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200123_2bvr085917	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200127_2bvr019818	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk20200127_2bvr176319	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk20200129_1bvr271518	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200129_2bvr069019	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200130_1bvr263519	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200130_2bvr100518	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk20200131_2bvr259218	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200131_2bvr299214	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200204_2bvr090019	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk20200205_1bvr158614	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200206_2bvr171919	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200210_1bvr016820	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200210_2bvr033619	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200211_1bvr229718	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200211_1bvr266219	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200212_1bvr057719	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200212_2bvr012220	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200212_2bvr071818	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200217_1bvr162416	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200217_1bvr318215	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200217_2bvr202218	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200218_1bvr175019	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200218_2bvr208219	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20200218_2bvr209019	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200219_1bvr237519	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200220_1bvr042719	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200220_1bvr197518	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200220_1bvr207118	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200227_1bvr008920	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20200227_2bvr149416	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200227_2bvr162416	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200227_2bvr180716	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200227_2bvr250616	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200227_2bvr266716	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200305_2bvr184518	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20200305_2bvr210018	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20200306_1bvr286216	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200309_2bvr010320	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200311_1bvr243419	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200318_1bvr033720	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200320_1bvr066120	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200323_2bvr161516	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200323_2bvr205119	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200325_2bvr011320	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200330_1bvr084318	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200331_1bvr071220	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20200331_1bvr239219	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200402_1bvr044720	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200403_2bvr183815	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk20200407_1bvr075520	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20200407_1bvr267415	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200407_2bvr193519	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200409_1bvr080220	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20200410_1bvr076220	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200415_1bvr082820	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200416_1bvr237319	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200416_1bvr270516	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200417_1bvr231019	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200417_1bvr232619	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk20200417_2bvr004620	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200418_1bvr082920	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200422_1bvr063520	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200424_1bvr090020	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200428_1bvr020920	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200428_1bvr089920	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20200429_2bvr067220	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200430_1bvr237619	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200501_1bvr099620	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20200501_1bvr100320	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200501_1bvr100420	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200501_1bvr100520	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200505_1bvr146818	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200506_1bvr275719	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200506_2bvr033118	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200511_1bvr046920	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20200512_1bvr102720	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200512_2bvr215117	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200513_1bvr066319	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200513_1bvr102120	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200513_1bvr130016	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200513_1bvr152117	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200513_2bvr065220	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20200514_2bvr024315	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200514_2bvr234516	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk20200518_2bvr240418	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200519_1bvr036218	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200519_1bvr067219	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200519_1bvr109419	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200519_1bvr239719	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200519_1bvr245919	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200519_2bvr048320	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200520_1bvr228919	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200520_2bvr074620	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200520_2bvr262818	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk20200522_1bvr041019	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200525_1bvr106020	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200525_1bvr210317	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200526_1bvr107418	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200526_2bvr004316	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200526_2bvr152919	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200526_2bvr176216	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk20200526_2bvr269917	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200527_1bvr033820	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200527_1bvr125519	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200527_2bvr012114	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200527_2bvr180917	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200527_2bvr205419	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200528_1bvr243718	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200529_1bvr115020	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200603_1bvr099020	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk20200603_1bvr124620	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200603_2bvr206119	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20200604_1bvr284616	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200604_2bvr034319	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200605_1bvr262319	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200609_1bvr123020	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200609_1bvr183316	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200609_2bvr046920	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk20200610_1bvr057220	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200610_2bvr001120	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200610_2bvr029720	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200610_2bvr238918	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200615_2bvr007120	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200615_2bvr087817	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200617_1bvr113415	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200617_1bvr138020	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200617_2bvr069020	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200617a_1bvr137820	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20200619_1bvr084217	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200619_1bvr128420	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200623_1bvr124014	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200623_1bvr171617	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200629_1bvr186615	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20200701_1bvr120720	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200701_1bvr148920	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200701_1bvr283819	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200701_2bvr190718	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200706_1bvr284317	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200707_1bvr014617	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200707_1bvr047920	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200707_1bvr059617	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200707_1bvr118720	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20200707_1bvr197819	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200708_1bvr093220	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200708_1bvr109420	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200709_1bvr071919	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200709_1bvr105420	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200709_1bvr157119	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200709_1bvr206717	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200713_1bvr063119	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20200714_2bvr085220	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200714_2bvr116316	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200715_1bvr163020	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200716_1bvr152520	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200716_1bvr154120	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20200716_1bvr161720	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200716_2bvr221118	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200722_1bvr056119	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200723_2bvr093920	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk20200724_2bvr128520	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20200727_1bvr137920	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200729_1bvr144520	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200729_1bvr190219	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200730_1bvr108220	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200730_1bvr142220	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200804_1bvr265617	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200804_2bvr169219	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200805_2bvr198519	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200811_1bvr111518	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk20200811_1bvr265417	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200811_2bvr043720	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200818_1bvr191920	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20200819_1bvr224919	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200820_1bvr079319	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200820_1bvr088620	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200820_1bvr166820	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200825_1bvr198120	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20200825_1bvr202216	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20200825_2bvr064020	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200829_1bvr203820	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200904_2bvr120619	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk20200908_1bvr089516	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200908_1bvr098720	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200910_2bvr033620	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200913_2bvr165819	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200913_2bvr208218	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200914_2bvr038620	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20200914_2bvr204716	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk20200915_1bvr243518	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200916_1bvr219418	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200917_2bvr160516	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200920_1bvr170920	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200921_1bvr052819	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20200921_1bvr214620	SVM-WE-Satz	automatisch annotiert in ebene-Tags
